type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,nameOrig,nameDest,bankOrig,bankDest
PAYMENT,26241.33,0.0,0.0,0.0,0.0,C284956680,M690135985,,
TRANSFER,247092.12,0.0,0.0,6972191.49,7219283.62,C1720088685,C608437738,,
PAYMENT,10264.56,0.0,0.0,0.0,0.0,C118725357,M1135397162,,
PAYMENT,26157.14,23494.0,0.0,0.0,0.0,C553167845,M1736746101,,
PAYMENT,7010.23,209146.0,202135.77,0.0,0.0,C1093183265,M1597685234,,
PAYMENT,3731.44,36491.0,32759.56,0.0,0.0,C1281172147,M1851791689,,
PAYMENT,9667.5,31725.0,22057.5,0.0,0.0,C1784077851,M572532447,,
PAYMENT,279.35,231132.83,230853.48,0.0,0.0,C441428827,M179729732,,
PAYMENT,51449.43,18070.0,0.0,0.0,0.0,C599778485,M1665178874,,
TRANSFER,340892.83,11785.0,0.0,265008.75,605901.58,C444909003,C1629643918,,
PAYMENT,3819.94,0.0,0.0,0.0,0.0,C958305850,M128446778,,
PAYMENT,8902.89,10367.0,1464.11,0.0,0.0,C768882102,M1127897234,,
PAYMENT,3711.81,0.0,0.0,0.0,0.0,C2043339429,M1878749109,,
PAYMENT,6818.3,24354.0,17535.7,0.0,0.0,C1677067471,M1706823310,,
PAYMENT,5421.61,0.0,0.0,0.0,0.0,C1893225864,M1234350288,,
PAYMENT,17809.45,65648.05,47838.6,0.0,0.0,C390629840,M1202786510,,
PAYMENT,52610.58,0.0,0.0,0.0,0.0,C1217634003,M1875475251,,
PAYMENT,21622.4,266.0,0.0,0.0,0.0,C608941557,M639032823,,
PAYMENT,386.17,0.0,0.0,0.0,0.0,C1178719045,M1395394321,,
TRANSFER,1648636.59,0.0,0.0,2144240.2,3792876.79,C1229717886,C1196260085,,
TRANSFER,5780940.09,0.0,0.0,23982783.73,29763723.81,C1618122964,C152952509,,
PAYMENT,17124.71,22664.0,5539.29,0.0,0.0,C1372617569,M1405286404,,
PAYMENT,23559.57,84087.61,60528.04,0.0,0.0,C375435985,M980810086,,
PAYMENT,3197.37,39660.0,36462.63,0.0,0.0,C1526667337,M1288327538,,
PAYMENT,15267.49,446241.47,430973.98,0.0,0.0,C1556227879,M1458147997,,
DEBIT,4921.69,25499.0,20577.31,36841.81,41763.5,C984449927,C597576846,,
PAYMENT,25839.71,27278.0,1438.29,0.0,0.0,C586069134,M1477998086,,
PAYMENT,6890.33,179643.27,172752.94,0.0,0.0,C189132550,M200916254,,
PAYMENT,10895.2,0.0,0.0,0.0,0.0,C1753721008,M1787394655,,
PAYMENT,9582.54,0.0,0.0,0.0,0.0,C686235641,M1886511813,,
PAYMENT,16091.7,19226.76,3135.06,0.0,0.0,C1569561721,M381150058,,
PAYMENT,16039.72,0.0,0.0,0.0,0.0,C2070220392,M662637533,,
PAYMENT,3363.98,39788.0,36424.02,0.0,0.0,C231646084,M1626822688,,
PAYMENT,47074.3,0.0,0.0,0.0,0.0,C2084618737,M899416250,,
PAYMENT,14303.35,3530.0,0.0,0.0,0.0,C785931178,M1763257740,,
PAYMENT,48917.72,430972.78,382055.06,0.0,0.0,C894935836,M1717810244,,
PAYMENT,2350.32,75008.9,72658.58,0.0,0.0,C446297988,M843914734,,
TRANSFER,302531.91,0.0,0.0,488149.19,790681.1,C1280825398,C323888816,,
PAYMENT,1227.98,0.0,0.0,0.0,0.0,C1311620050,M1000009972,,
PAYMENT,20229.5,60332.0,40102.5,0.0,0.0,C1636839543,M583942887,,
PAYMENT,4104.64,74275.0,70170.36,0.0,0.0,C786073884,M1872682090,,
PAYMENT,1891.42,0.0,0.0,0.0,0.0,C1327586301,M1791980243,,
PAYMENT,18654.44,629544.0,610889.56,0.0,0.0,C1814386065,M2142762206,,
TRANSFER,28659.47,0.0,0.0,128448.71,157108.17,C2037546129,C8782933,,
PAYMENT,17074.73,30410.0,13335.27,0.0,0.0,C1672081475,M40527859,,
DEBIT,1163.44,188112.0,186948.56,301726.66,302890.1,C1054996927,C1983451943,,
PAYMENT,55377.07,42385.0,0.0,0.0,0.0,C193011890,M1304593223,,
PAYMENT,33284.74,0.0,0.0,0.0,0.0,C510951819,M591781172,,
PAYMENT,14542.2,11521.0,0.0,0.0,0.0,C1669390881,M1483673736,,
PAYMENT,25847.84,174614.71,148766.87,0.0,0.0,C1242875451,M1975697555,,
PAYMENT,345.44,0.0,0.0,0.0,0.0,C1346496596,M1792324300,,
PAYMENT,3680.81,868.0,0.0,0.0,0.0,C2074301721,M1729844171,,
PAYMENT,630.98,0.0,0.0,0.0,0.0,C1574021822,M298100191,,
PAYMENT,10192.83,4117.0,0.0,0.0,0.0,C2125539023,M746302135,,
TRANSFER,374448.7,539.0,0.0,763324.26,1137772.96,C1892123236,C1114167229,,
PAYMENT,5847.01,249196.91,243349.9,0.0,0.0,C1382691734,M405650736,,
PAYMENT,9554.89,41254.0,31699.11,0.0,0.0,C608984049,M1463537943,,
PAYMENT,6202.78,137714.0,131511.22,0.0,0.0,C902033519,M861977231,,
TRANSFER,562414.45,0.0,0.0,1036986.4,1599400.85,C258825953,C389280468,,
PAYMENT,10550.75,0.0,0.0,0.0,0.0,C2075953817,M30273859,,
PAYMENT,5608.14,49892.0,44283.86,0.0,0.0,C1355073134,M1352025880,,
TRANSFER,793334.97,0.0,0.0,1791982.83,2585317.79,C780646472,C1165870138,,
PAYMENT,1714.37,17133.0,15418.63,0.0,0.0,C1104936088,M37512555,,
PAYMENT,32935.03,37380.39,4445.35,0.0,0.0,C1984191745,M931139748,,
PAYMENT,57333.36,40841.0,0.0,0.0,0.0,C1175864903,M1147907849,,
PAYMENT,23545.71,12891.33,0.0,0.0,0.0,C539136684,M437807055,,
PAYMENT,8714.01,12285.87,3571.86,0.0,0.0,C1774203929,M314860013,,
PAYMENT,12122.26,0.0,0.0,0.0,0.0,C856729861,M1868265262,,
PAYMENT,17573.74,225655.72,208081.98,0.0,0.0,C113387596,M1935891856,,
PAYMENT,1188.23,0.0,0.0,0.0,0.0,C1024653903,M1253719192,,
TRANSFER,542226.58,0.0,0.0,1782788.91,2325015.49,C1908368246,C1371318187,,
PAYMENT,10172.99,50157.0,39984.01,0.0,0.0,C1656759616,M1574668471,,
PAYMENT,19918.4,483719.73,463801.34,0.0,0.0,C1126977622,M1133338227,,
PAYMENT,5289.96,10916.0,5626.04,0.0,0.0,C148076155,M822839037,,
TRANSFER,392792.76,0.0,0.0,813876.04,1206668.81,C1994714395,C1332032895,,
TRANSFER,408008.01,0.0,0.0,517296.46,925304.47,C1938037027,C714151420,,
PAYMENT,11497.19,276209.68,264712.49,0.0,0.0,C887855186,M1018971877,,
PAYMENT,13312.31,0.0,0.0,0.0,0.0,C26541821,M977146897,,
PAYMENT,4868.59,0.0,0.0,0.0,0.0,C2049692928,M1041277199,,
PAYMENT,14620.08,0.0,0.0,0.0,0.0,C1104489057,M1729466365,,
TRANSFER,193810.66,486408.91,292598.25,290121.89,483932.55,C690976052,C1441210143,,
TRANSFER,332743.26,6081.0,0.0,969522.06,673524.92,C1400696147,C1609684527,,
PAYMENT,2605.49,0.0,0.0,0.0,0.0,C407501132,M780346461,,
PAYMENT,688.62,11327.0,10638.38,0.0,0.0,C1236755356,M242667298,,
PAYMENT,182.51,53.0,0.0,0.0,0.0,C1874206113,M1906804015,,
TRANSFER,97721.98,0.0,0.0,1462589.36,1560311.35,C1155041087,C1444839093,,
PAYMENT,22265.1,192317.23,170052.13,0.0,0.0,C839464617,M1311376207,,
PAYMENT,4140.82,0.0,0.0,0.0,0.0,C1229256010,M549251743,,
PAYMENT,37455.3,72350.9,34895.61,0.0,0.0,C1784624027,M892644863,,
PAYMENT,11445.38,186413.97,174968.58,0.0,0.0,C264578939,M755124546,,
PAYMENT,20683.76,0.0,0.0,0.0,0.0,C1987869418,M862366106,,
PAYMENT,22960.97,639209.37,616248.4,0.0,0.0,C102718726,M194244581,,
PAYMENT,71145.11,304492.06,233346.94,0.0,0.0,C1453128618,M186115221,,
TRANSFER,10000000.0,20482.0,0.0,66628.12,16861556.65,C1475595656,C1418291959,,
TRANSFER,882657.88,36403.77,0.0,1537088.05,2419745.93,C340756732,C1965543895,,
PAYMENT,2555.77,338824.78,336269.01,0.0,0.0,C608668834,M1994526853,,
PAYMENT,16850.73,79628.0,62777.27,0.0,0.0,C830368459,M1941254052,,
PAYMENT,6827.6,14734.0,7906.4,0.0,0.0,C1395194686,M1711644972,,
PAYMENT,1854.63,0.0,0.0,0.0,0.0,C1875767263,M1758584680,,
PAYMENT,14136.2,0.0,0.0,0.0,0.0,C1269872274,M443458682,,
PAYMENT,70291.36,30615.0,0.0,0.0,0.0,C1055345921,M1170501113,,
PAYMENT,20023.76,18268.0,0.0,0.0,0.0,C1738151341,M1632996865,,
PAYMENT,2898.18,0.0,0.0,0.0,0.0,C227642941,M2032179801,,
PAYMENT,2880.86,0.0,0.0,0.0,0.0,C1879493730,M1544031124,,
PAYMENT,16.73,31648.0,31631.27,0.0,0.0,C191408946,M50215731,,
TRANSFER,54664.52,29786.0,0.0,0.0,54664.52,C628982194,C799184853,,
PAYMENT,5865.53,51693.0,45827.47,0.0,0.0,C1584945464,M540791620,,
PAYMENT,11591.35,2087.0,0.0,0.0,0.0,C199186666,M1730971538,,
TRANSFER,765971.24,182.0,0.0,48421.59,814392.83,C1648563302,C119512257,,
PAYMENT,9516.56,119739.0,110222.44,0.0,0.0,C630883825,M1165570909,,
TRANSFER,310776.6,0.0,0.0,360057.55,670834.15,C1494165733,C1001120910,,
PAYMENT,23886.54,2035.0,0.0,0.0,0.0,C328888179,M382473282,,
PAYMENT,34644.67,2968.74,0.0,0.0,0.0,C2106244413,M1744165401,,
PAYMENT,8939.38,82129.0,73189.62,0.0,0.0,C232867182,M1751228978,,
PAYMENT,3153.99,0.0,0.0,0.0,0.0,C203980859,M1321606867,,
PAYMENT,30949.19,208230.91,177281.71,0.0,0.0,C405066256,M1396673155,,
PAYMENT,11958.84,0.0,0.0,0.0,0.0,C781562204,M1272032714,,
PAYMENT,11045.72,0.0,0.0,0.0,0.0,C373903787,M1560737302,,
TRANSFER,566913.25,34594.53,0.0,730028.74,1296941.98,C821233753,C1461749734,,
TRANSFER,534057.02,0.0,0.0,4247200.57,4781257.58,C1193159327,C651049041,,
PAYMENT,7092.31,0.0,0.0,0.0,0.0,C904398330,M262320342,,
PAYMENT,13416.91,211070.0,197653.09,0.0,0.0,C353743963,M1219235708,,
TRANSFER,523815.05,74266.0,0.0,0.0,448162.7,C903748299,C357331629,,
PAYMENT,10299.2,0.0,0.0,0.0,0.0,C298544815,M2143312386,,
TRANSFER,1428000.22,696.0,0.0,39372.08,1467372.3,C307186596,C725172472,,
PAYMENT,56051.59,78477.29,22425.7,0.0,0.0,C276430586,M1805879614,,
PAYMENT,15162.29,1088.0,0.0,0.0,0.0,C1345043710,M898169258,,
PAYMENT,28365.04,5916.0,0.0,0.0,0.0,C330158279,M1171146017,,
PAYMENT,36134.02,29756.0,0.0,0.0,0.0,C1400861010,M1258313970,,
PAYMENT,4113.41,28601.0,24487.59,0.0,0.0,C1700541603,M1260184354,,
TRANSFER,258470.67,0.0,0.0,358759.68,617230.35,C1263894064,C921475202,,
DEBIT,1087.36,302418.0,301330.64,576227.56,577314.92,C716077031,C1966206631,,
PAYMENT,3934.33,1094.0,0.0,0.0,0.0,C1747882127,M1341359821,,
PAYMENT,24755.69,1778.0,0.0,0.0,0.0,C2028912674,M1998146246,,
PAYMENT,13575.72,0.0,0.0,0.0,0.0,C1513814131,M355198485,,
PAYMENT,6777.21,142.0,0.0,0.0,0.0,C1555339460,M1265417371,,
PAYMENT,5429.84,0.0,0.0,0.0,0.0,C302856357,M1873492757,,
TRANSFER,532279.36,0.0,0.0,1209341.36,1741620.72,C210349127,C678402480,,
PAYMENT,18584.51,19.0,0.0,0.0,0.0,C1526421112,M54225724,,
PAYMENT,2930.51,0.0,0.0,0.0,0.0,C1468210074,M1256435528,,
PAYMENT,22104.77,139535.0,117430.23,0.0,0.0,C985348460,M1543492137,,
PAYMENT,18002.0,12224.5,0.0,0.0,0.0,C1736982080,M416631066,,
PAYMENT,9666.22,20941.0,11274.78,0.0,0.0,C1806746015,M124645754,,
PAYMENT,4252.17,163773.88,159521.71,0.0,0.0,C1158174042,M1516953564,,
PAYMENT,4289.9,0.0,0.0,0.0,0.0,C1187149617,M1096109155,,
PAYMENT,15052.47,796666.43,781613.97,0.0,0.0,C146330864,M550302728,,
PAYMENT,2803.03,0.0,0.0,0.0,0.0,C1519890093,M245447000,,
TRANSFER,1213228.05,0.0,0.0,2895397.89,4108625.94,C1057700975,C382340553,,
PAYMENT,235.66,0.0,0.0,0.0,0.0,C2042183443,M1535758903,,
PAYMENT,29188.77,0.0,0.0,0.0,0.0,C1934261156,M1995533560,,
PAYMENT,2074.34,14303.0,12228.66,0.0,0.0,C1184595559,M717266046,,
PAYMENT,6554.17,1059.0,0.0,0.0,0.0,C821764170,M1594630652,,
PAYMENT,1833.62,69289.0,67455.38,0.0,0.0,C1105655150,M1134205270,,
PAYMENT,11619.85,0.0,0.0,0.0,0.0,C2137242796,M785237102,,
PAYMENT,5767.26,0.0,0.0,0.0,0.0,C1772060688,M1299927859,,
PAYMENT,8885.63,21548.0,12662.37,0.0,0.0,C1703158448,M505423598,,
TRANSFER,314952.65,302214.0,0.0,0.0,314952.65,C1742153853,C1400747125,,
PAYMENT,55512.23,46850.0,0.0,0.0,0.0,C1788298159,M1289737957,,
PAYMENT,9058.01,112113.52,103055.51,0.0,0.0,C1616747838,M1038087133,,
PAYMENT,36598.97,41458.0,4859.03,0.0,0.0,C415736419,M836151601,,
TRANSFER,457274.83,7162.0,0.0,0.0,639589.74,C435624561,C185560614,,
PAYMENT,6408.13,0.0,0.0,0.0,0.0,C52673702,M1051199256,,
PAYMENT,7968.0,463469.0,455501.0,0.0,0.0,C473538129,M734573307,,
PAYMENT,1575.3,39848.0,38272.7,0.0,0.0,C194589590,M1657227440,,
PAYMENT,2634.96,68097.0,65462.04,0.0,0.0,C533275890,M1899219310,,
PAYMENT,73900.39,0.0,0.0,0.0,0.0,C1796485865,M1370127419,,
PAYMENT,11888.89,19527.0,7638.11,0.0,0.0,C563330716,M620466420,,
PAYMENT,3104.7,21555.0,18450.3,0.0,0.0,C1349790954,M2042416211,,
PAYMENT,32146.02,10624.0,0.0,0.0,0.0,C1942024494,M843891298,,
TRANSFER,1244165.99,30096.0,0.0,0.0,1244165.99,C1819049311,C1375187918,,
PAYMENT,14021.72,0.0,0.0,0.0,0.0,C1253055574,M344838523,,
PAYMENT,4002.93,18668.0,14665.07,0.0,0.0,C1992116731,M846465592,,
PAYMENT,28.55,410893.0,410864.45,0.0,0.0,C424137345,M205026649,,
TRANSFER,83778.69,0.0,0.0,4368497.4,4452276.09,C126387424,C1764652311,,
PAYMENT,8442.51,824486.4,816043.9,0.0,0.0,C366876215,M1193619647,,
PAYMENT,4611.18,85449.0,80837.82,0.0,0.0,C2102455367,M285194567,,
PAYMENT,16530.89,0.0,0.0,0.0,0.0,C117529158,M1569532060,,
PAYMENT,3753.58,29324.0,25570.42,0.0,0.0,C550285126,M2002185981,,
TRANSFER,922356.83,0.0,0.0,940494.35,1862851.18,C1804484857,C1328739120,,
PAYMENT,18018.19,6053.0,0.0,0.0,0.0,C1333785763,M1590384309,,
PAYMENT,358.76,148.0,0.0,0.0,0.0,C1180456076,M1810559745,,
PAYMENT,8190.35,17437.0,9246.65,0.0,0.0,C2110195138,M333319878,,
PAYMENT,17888.17,0.0,0.0,0.0,0.0,C991623964,M58737494,,
PAYMENT,5448.85,0.0,0.0,0.0,0.0,C353689052,M1286157395,,
PAYMENT,4878.45,22184.0,17305.55,0.0,0.0,C324192851,M753823875,,
PAYMENT,4219.65,30076.0,25856.35,0.0,0.0,C420826590,M925747894,,
PAYMENT,7086.46,91854.0,84767.54,0.0,0.0,C1059836414,M1933512348,,
PAYMENT,1523.15,20697.0,19173.85,0.0,0.0,C1975433537,M1255623806,,
PAYMENT,9580.18,0.0,0.0,0.0,0.0,C701393941,M1170841844,,
PAYMENT,6560.86,20671.41,14110.56,0.0,0.0,C818064996,M1453504319,,
PAYMENT,3188.96,138.0,0.0,0.0,0.0,C1237231233,M866013997,,
PAYMENT,5944.09,0.0,0.0,0.0,0.0,C1331674102,M341729751,,
PAYMENT,1552.76,0.0,0.0,0.0,0.0,C283119306,M1749820555,,
PAYMENT,3126.4,178.0,0.0,0.0,0.0,C895757428,M161639551,,
TRANSFER,518170.11,222883.0,0.0,0.0,518170.11,C641202166,C80507532,,
PAYMENT,16877.25,62615.0,45737.75,0.0,0.0,C1641480267,M1791986832,,
PAYMENT,17301.0,0.0,0.0,0.0,0.0,C1686247263,M192060543,,
PAYMENT,19846.22,31239.0,11392.78,0.0,0.0,C1482068376,M488212672,,
PAYMENT,3343.83,0.0,0.0,0.0,0.0,C1194622837,M1166970588,,
PAYMENT,16027.3,397317.77,381290.47,0.0,0.0,C1788276342,M2034140315,,
PAYMENT,26071.95,0.0,0.0,0.0,0.0,C373204583,M30516307,,
PAYMENT,24558.86,0.0,0.0,0.0,0.0,C1532106077,M681004229,,
PAYMENT,26489.13,99150.0,72660.87,0.0,0.0,C140304318,M357985322,,
TRANSFER,419855.27,0.0,0.0,471452.13,663427.63,C1316941149,C892222781,,
PAYMENT,11436.28,0.0,0.0,0.0,0.0,C1280484048,M145579684,,
PAYMENT,21589.55,63797.0,42207.45,0.0,0.0,C354936970,M2000661090,,
PAYMENT,16710.62,1293.0,0.0,0.0,0.0,C1060098555,M1126857927,,
PAYMENT,34779.01,0.0,0.0,0.0,0.0,C1858428138,M1454026340,,
PAYMENT,951.6,11529.63,10578.03,0.0,0.0,C1791204951,M208934251,,
PAYMENT,42903.46,101241.0,58337.54,0.0,0.0,C1529654435,M665183525,,
PAYMENT,9007.25,0.0,0.0,0.0,0.0,C1464815539,M1208466501,,
PAYMENT,8512.13,216973.22,208461.08,0.0,0.0,C2000518311,M1576276294,,
PAYMENT,1157.15,346.0,0.0,0.0,0.0,C703352837,M1120843391,,
PAYMENT,1078.41,8057.0,6978.59,0.0,0.0,C857030848,M776224586,,
PAYMENT,18543.26,49576.0,31032.74,0.0,0.0,C1333555150,M925253036,,
TRANSFER,1613535.35,288271.95,0.0,1769342.56,3382877.91,C117581663,C207553691,,
PAYMENT,11305.27,51466.0,40160.73,0.0,0.0,C265406878,M847359309,,
PAYMENT,11968.68,0.0,0.0,0.0,0.0,C167231685,M891239881,,
PAYMENT,14628.04,0.0,0.0,0.0,0.0,C59575784,M1294596466,,
DEBIT,2386.66,571252.67,568866.01,667384.39,669771.05,C1020288600,C1174972650,,
PAYMENT,28079.11,145508.91,117429.79,0.0,0.0,C98068091,M1645709105,,
PAYMENT,14310.22,395854.1,381543.88,0.0,0.0,C80102254,M1315868637,,
PAYMENT,22568.75,105948.0,83379.25,0.0,0.0,C512726983,M1663084132,,
TRANSFER,3673978.2,39702.0,0.0,19653993.56,23327971.76,C1692266741,C1880332929,,
PAYMENT,10812.6,745.0,0.0,0.0,0.0,C920525444,M86941021,,
PAYMENT,931.64,354546.0,353614.36,0.0,0.0,C1184371454,M596696361,,
DEBIT,5149.52,157.0,0.0,140468.52,145618.04,C1885139160,C1470265305,,
PAYMENT,16512.32,11978.33,0.0,0.0,0.0,C1215454387,M985711523,,
PAYMENT,12091.65,0.0,0.0,0.0,0.0,C682421217,M1957431378,,
PAYMENT,26928.55,0.0,0.0,0.0,0.0,C58957339,M1500021618,,
PAYMENT,17335.5,478734.5,461399.0,0.0,0.0,C1554502866,M129499556,,
TRANSFER,2096963.46,35806.0,0.0,1602390.96,3699354.42,C1169803028,C721267591,,
PAYMENT,6699.04,103890.0,97190.96,0.0,0.0,C1504571164,M1876236272,,
PAYMENT,4913.96,0.0,0.0,0.0,0.0,C1902824504,M840683691,,
PAYMENT,2966.43,0.0,0.0,0.0,0.0,C31744726,M885516095,,
PAYMENT,12137.03,1177.0,0.0,0.0,0.0,C1117741135,M214550549,,
PAYMENT,5994.77,110526.75,104531.97,0.0,0.0,C1819865853,M824268041,,
PAYMENT,4186.78,61158.0,56971.22,0.0,0.0,C992741532,M1234430286,,
PAYMENT,6028.47,10210.0,4181.53,0.0,0.0,C1306005505,M1681801752,,
PAYMENT,6805.65,150474.0,143668.35,0.0,0.0,C469211724,M568108605,,
PAYMENT,8831.72,0.0,0.0,0.0,0.0,C2021258169,M1728060308,,
PAYMENT,219.36,11622.97,11403.61,0.0,0.0,C1482346061,M6366169,,
PAYMENT,510.77,0.0,0.0,0.0,0.0,C103749723,M1113135458,,
PAYMENT,10699.77,46659.59,35959.82,0.0,0.0,C1252927666,M1666754972,,
PAYMENT,9922.98,45213.7,35290.71,0.0,0.0,C869363965,M1050967617,,
PAYMENT,1668.04,7270.43,5602.39,0.0,0.0,C286585922,M355290288,,
PAYMENT,9515.33,0.0,0.0,0.0,0.0,C1909613844,M1791460990,,
PAYMENT,21946.52,50140.0,28193.48,0.0,0.0,C1132420315,M341265472,,
PAYMENT,14073.48,10750.0,0.0,0.0,0.0,C2102148552,M571891953,,
TRANSFER,1016723.97,0.0,0.0,1202958.7,2219682.67,C519870539,C373186855,,
PAYMENT,105.08,9907.0,9801.92,0.0,0.0,C1519776727,M932271898,,
TRANSFER,206888.87,0.0,0.0,303742.51,510631.38,C1113759873,C1324998057,,
TRANSFER,474432.45,0.0,0.0,476716.46,951148.92,C2045995188,C1584362775,,
PAYMENT,21032.4,1417.0,0.0,0.0,0.0,C2126260627,M1854260762,,
PAYMENT,13483.63,0.0,0.0,0.0,0.0,C1790615813,M312498929,,
TRANSFER,385770.99,0.0,0.0,455703.62,841474.61,C971433170,C1504930679,,
PAYMENT,5621.98,0.0,0.0,0.0,0.0,C1494419860,M689846209,,
PAYMENT,20992.58,5072.0,0.0,0.0,0.0,C1590966350,M697100753,,
PAYMENT,4139.75,93436.93,89297.18,0.0,0.0,C1381836358,M1232824530,,
TRANSFER,1494140.46,0.0,0.0,1894492.24,3388632.7,C1302998380,C1164590391,,
DEBIT,999.01,11002.0,10002.99,1381738.52,1382737.52,C2097902808,C1643675474,,
TRANSFER,717522.06,0.0,0.0,7405054.41,8122576.48,C762192962,C553146000,,
PAYMENT,44791.16,0.0,0.0,0.0,0.0,C1485746453,M1688724177,,
TRANSFER,246428.07,31700.0,0.0,5074605.09,5321033.17,C497093825,C818343975,,
TRANSFER,163111.75,125219.0,0.0,744225.79,907337.54,C1882240718,C1341801275,,
PAYMENT,4501.22,224752.55,220251.33,0.0,0.0,C1686973344,M1156245120,,
DEBIT,1894.23,51449.0,49554.77,2556989.94,2558884.17,C457627298,C1501893645,,
PAYMENT,3897.05,92333.0,88435.95,0.0,0.0,C364985875,M172209317,,
PAYMENT,2721.3,0.0,0.0,0.0,0.0,C1095649353,M1648436222,,
PAYMENT,14051.86,0.0,0.0,0.0,0.0,C721221068,M58622590,,
PAYMENT,13139.85,107357.0,94217.15,0.0,0.0,C1040765542,M445144415,,
TRANSFER,1119994.68,190.0,0.0,773427.87,1893422.56,C293134269,C416957180,,
PAYMENT,11472.37,0.0,0.0,0.0,0.0,C1282869881,M534337325,,
PAYMENT,19991.92,488185.97,468194.06,0.0,0.0,C1025885908,M1647320031,,
TRANSFER,296995.27,0.0,0.0,2190475.16,2487470.43,C724677086,C69255679,,
PAYMENT,11425.56,212781.66,201356.1,0.0,0.0,C1019365027,M1178328970,,
PAYMENT,23288.54,19509.65,0.0,0.0,0.0,C873003207,M472590801,,
TRANSFER,27937.89,0.0,0.0,1107490.03,1135427.91,C1731162434,C406564452,,
TRANSFER,1497161.83,0.0,0.0,2834239.01,4331400.84,C1015070924,C955890800,,
PAYMENT,12051.98,1880.0,0.0,0.0,0.0,C838062542,M82945272,,
PAYMENT,386.28,0.0,0.0,0.0,0.0,C1438303302,M2019319300,,
PAYMENT,19448.32,12534.0,0.0,0.0,0.0,C1724665960,M558108679,,
TRANSFER,1000770.7,15854.0,0.0,0.0,1000770.7,C1744629460,C957937140,,
PAYMENT,9277.3,1725655.2,1716377.91,0.0,0.0,C1102453692,M451935612,,
TRANSFER,1031393.17,0.0,0.0,6805504.72,7836897.89,C254353522,C635247650,,
PAYMENT,17619.9,194.0,0.0,0.0,0.0,C1459423624,M1459219690,,
TRANSFER,1228770.35,0.0,0.0,1498796.91,2727567.25,C105146167,C2121938807,,
PAYMENT,2570.59,10741.0,8170.41,0.0,0.0,C1284367219,M1414642035,,
TRANSFER,277216.28,0.0,0.0,14158679.17,14435895.46,C1808492444,C1014607150,,
PAYMENT,6641.22,137.0,0.0,0.0,0.0,C1473040800,M541792697,,
PAYMENT,12183.49,102518.0,90334.51,0.0,0.0,C1607747724,M1956395202,,
PAYMENT,1129.98,63268.0,62138.02,0.0,0.0,C244012090,M773976793,,
PAYMENT,14577.41,3005.0,0.0,0.0,0.0,C414887851,M1286326722,,
TRANSFER,44618.76,0.0,0.0,127145.6,118891.72,C343543166,C2124100345,,
TRANSFER,8532130.88,14437.0,0.0,18805308.79,27337439.67,C674826107,C1046102247,,
PAYMENT,25780.01,656338.0,630557.99,0.0,0.0,C1985760121,M1141907016,,
PAYMENT,6657.82,116894.3,110236.47,0.0,0.0,C1984123889,M1851255078,,
DEBIT,8306.51,10877.0,2570.49,25452.48,33758.99,C1455881622,C1478286604,,
PAYMENT,6211.84,181.0,0.0,0.0,0.0,C1540468583,M1006852892,,
PAYMENT,6126.26,0.0,0.0,0.0,0.0,C720144901,M1830794413,,
PAYMENT,71330.41,0.0,0.0,0.0,0.0,C1377032235,M274967349,,
PAYMENT,1128.78,314105.05,312976.28,0.0,0.0,C943534445,M1504755105,,
PAYMENT,14324.6,40732.0,26407.4,0.0,0.0,C241693335,M24637629,,
PAYMENT,14488.58,0.0,0.0,0.0,0.0,C873303350,M1798264681,,
PAYMENT,1347.03,0.0,0.0,0.0,0.0,C417351210,M966295791,,
PAYMENT,2918.73,63766.0,60847.27,0.0,0.0,C1571281125,M54780917,,
TRANSFER,107159.07,6476.0,0.0,0.0,107159.07,C800990938,C1877453512,,
TRANSFER,35182.81,0.0,0.0,479731.56,514914.37,C1066017420,C1811410702,,
PAYMENT,8461.76,2444.0,0.0,0.0,0.0,C656714633,M676546773,,
PAYMENT,1583.17,817239.0,815655.83,0.0,0.0,C1915036346,M870890817,,
PAYMENT,63297.56,125122.0,61824.44,0.0,0.0,C248131349,M239613416,,
PAYMENT,8873.36,0.0,0.0,0.0,0.0,C1327228347,M1709643128,,
PAYMENT,13574.13,195625.83,182051.7,0.0,0.0,C154731950,M3060668,,
PAYMENT,1173.94,0.0,0.0,0.0,0.0,C1322744217,M447650818,,
PAYMENT,40299.43,30517.0,0.0,0.0,0.0,C1965721805,M2113030808,,
PAYMENT,16690.94,0.0,0.0,0.0,0.0,C127937708,M2000133761,,
PAYMENT,11439.35,0.0,0.0,0.0,0.0,C2046829710,M1884500717,,
TRANSFER,635140.25,25052.0,0.0,0.0,635140.25,C1227069614,C183699632,,
TRANSFER,1049098.17,30804.0,0.0,0.0,1049098.17,C130812301,C2053091737,,
TRANSFER,725807.86,0.0,0.0,1378668.6,2104476.45,C1829202900,C328891752,,
TRANSFER,1565943.94,0.0,0.0,5796200.24,7362144.18,C1691935937,C1848063884,,
PAYMENT,4247.8,0.0,0.0,0.0,0.0,C599864766,M1762340351,,
PAYMENT,80572.29,12470.0,0.0,0.0,0.0,C1209642056,M1944833775,,
TRANSFER,34295.78,342779.31,308483.53,2153395.54,2187691.32,C1650367432,C177700322,,
PAYMENT,35823.52,0.0,0.0,0.0,0.0,C510289732,M407292563,,
PAYMENT,8797.03,22525.0,13727.97,0.0,0.0,C366415900,M967474019,,
